user_email,topic,subtopic,score,total_questions,percentage,time_taken,timestamp,difficulty
student_64525@edu.com,Python,Lists,3,3,100.0,60,2024-05-12 15:00:00,advanced
student_64525@edu.com,Python,Dictionaries,4,6,66.7,60,2024-12-11 12:00:00,intermediate
student_64525@edu.com,Python,File Handling,2,3,66.7,60,2024-12-15 17:00:00,intermediate
student_64525@edu.com,Python,Lists,8,8,100.0,60,2024-12-08 01:00:00,advanced
student_64525@edu.com,Python,File Handling,3,3,100.0,60,2024-12-05 16:00:00,advanced
student_64525@edu.com,Python,File Handling,4,7,57.1,60,2024-12-30 00:00:00,intermediate
student_64525@edu.com,Python,Lists,2,4,50.0,60,2024-12-17 02:00:00,intermediate
student_64525@edu.com,Python,File Handling,5,5,100.0,90,2025-02-04 11:00:00,advanced
student_64525@edu.com,Python,Lists,3,3,100.0,60,2024-01-17 12:00:00,advanced
student_64525@edu.com,Python,File Handling,3,3,100.0,60,2024-04-22 21:00:00,advanced
student_64525@edu.com,Python,Dictionaries,4,4,100.0,60,2024-05-31 02:00:00,advanced
student_64525@edu.com,C,Functions,4,4,100.0,60,2024-05-19 23:00:00,advanced
student_64525@edu.com,C,Loops,4,4,100.0,60,2024-12-01 06:00:00,advanced
student_64525@edu.com,C,Pointers,7,7,100.0,60,2024-07-01 04:00:00,advanced
student_64525@edu.com,Python,Lists,3,3,100.0,352,2024-02-06 23:00:00,advanced
student_64525@edu.com,Python,Dictionaries,3,3,100.0,60,2024-06-10 03:00:00,advanced
student_64525@edu.com,Python,Lists,4,5,80.0,60,2024-05-06 03:00:00,advanced
student_64525@edu.com,Python,Dictionaries,3,3,100.0,60,2024-02-22 22:00:00,advanced
student_64525@edu.com,Python,File Handling,7,7,100.0,60,2024-02-24 18:00:00,advanced
student_64525@edu.com,Python,Lists,4,4,100.0,60,2024-02-06 03:00:00,advanced
student_64525@edu.com,Data Structures,Queues,6,7,85.7,60,2024-04-21 12:00:00,advanced
student_64525@edu.com,Data Structures,Stacks,6,7,85.7,60,2024-04-15 16:00:00,advanced
student_64525@edu.com,Data Structures,Trees,3,8,37.5,60,2024-03-21 11:00:00,beginner
student_64525@edu.com,Python,Dictionaries,3,3,100.0,60,2024-04-26 12:00:00,advanced
student_64525@edu.com,Python,File Handling,4,4,100.0,60,2024-11-01 12:00:00,advanced
student_64525@edu.com,Python,Lists,6,9,66.7,60,2024-03-21 11:00:00,intermediate
student_64525@edu.com,Python,Dictionaries,6,7,85.7,60,2024-09-23 19:00:00,advanced
student_64525@edu.com,Python,File Handling,9,10,90.0,60,2024-09-07 05:00:00,advanced
student_64525@edu.com,Python,Dictionaries,5,5,100.0,60,2024-05-09 09:00:00,advanced
student_64525@edu.com,Python,File Handling,4,6,66.7,60,2024-11-12 07:00:00,intermediate
student_64525@edu.com,Python,Lists,6,7,85.7,60,2024-07-03 08:00:00,advanced
student_64525@edu.com,Python,Dictionaries,2,4,50.0,60,2024-09-29 07:00:00,intermediate
student_64525@edu.com,Python,Dictionaries,7,9,77.8,89,2024-06-15 03:00:00,advanced
student_64525@edu.com,Python,Lists,3,4,75.0,60,2024-06-26 06:00:00,advanced
student_64525@edu.com,Python,Lists,4,4,100.0,60,2024-12-24 12:00:00,advanced
student_64525@edu.com,Python,File Handling,8,9,88.9,60,2024-07-24 07:00:00,advanced
student_64525@edu.com,Python,Lists,6,7,85.7,60,2024-08-26 17:00:00,advanced
student_64525@edu.com,Algorithms,Dynamic Programming,6,9,66.7,1167,2024-06-11 09:00:00,intermediate
student_64525@edu.com,Algorithms,Searching,4,9,44.4,60,2024-05-01 03:00:00,beginner
student_64525@edu.com,Python,Lists,3,3,100.0,60,2024-07-31 20:00:00,advanced
student_64525@edu.com,Python,Dictionaries,3,4,75.0,60,2024-10-12 11:00:00,advanced
student_64525@edu.com,Python,Dictionaries,4,4,100.0,60,2024-08-13 07:00:00,advanced
student_64525@edu.com,Python,Lists,5,5,100.0,60,2024-08-12 03:00:00,advanced
student_64525@edu.com,Python,Dictionaries,3,3,100.0,60,2024-09-20 20:00:00,advanced
student_64525@edu.com,Python,File Handling,7,8,87.5,60,2024-09-15 08:00:00,advanced
student_64525@edu.com,Python,Lists,5,6,83.3,60,2024-09-07 05:00:00,advanced
student_64525@edu.com,Python,Dictionaries,3,3,100.0,60,2024-07-27 16:00:00,advanced
student_64525@edu.com,Python,File Handling,5,5,100.0,60,2024-08-20 11:00:00,advanced
student_64525@edu.com,Python,Lists,3,3,100.0,60,2024-07-25 14:00:00,advanced
student_64525@edu.com,Python,Lists,2,3,66.7,60,2025-02-13 18:00:00,intermediate
student_64525@edu.com,Python,Lists,3,4,75.0,60,2025-01-24 14:00:00,advanced
student_64525@edu.com,Data Structures,Linked List,2,3,66.7,60,2025-02-05 19:00:00,intermediate
student_64525@edu.com,Data Structures,Queues,4,4,100.0,60,2025-02-07 06:00:00,advanced
student_64525@edu.com,Data Structures,Trees,2,3,66.7,60,2025-02-15 07:00:00,intermediate
student_64525@edu.com,Python,Dictionaries,2,5,40.0,60,2024-03-26 20:00:00,beginner
student_64525@edu.com,Python,File Handling,3,3,100.0,1800,2024-04-11 02:00:00,advanced
student_64525@edu.com,Python,Lists,5,8,62.5,60,2024-03-22 18:00:00,intermediate
student_64525@edu.com,Python,Dictionaries,4,4,100.0,60,2024-02-21 15:00:00,advanced
student_64531@edu.com,C,Arrays,3,3,100.0,60,2024-03-26 11:00:00,advanced
student_64531@edu.com,C,Pointers,5,5,100.0,60,2024-05-08 17:00:00,advanced
student_64532@edu.com,C,Arrays,5,5,100.0,60,2024-04-02 01:00:00,advanced
student_64532@edu.com,C,Pointers,3,3,100.0,60,2024-04-05 06:00:00,advanced
student_64532@edu.com,Python,Dictionaries,3,3,100.0,60,2024-04-02 01:00:00,advanced
student_64535@edu.com,C,Arrays,3,4,75.0,60,2024-06-17 16:00:00,advanced
student_64535@edu.com,C,Functions,3,5,60.0,60,2024-02-29 03:00:00,intermediate
student_64535@edu.com,C,Loops,4,5,80.0,60,2024-02-08 15:00:00,advanced
student_64535@edu.com,C,Pointers,6,6,100.0,60,2024-02-23 02:00:00,advanced
student_64535@edu.com,Python,Dictionaries,2,4,50.0,60,2024-02-08 15:00:00,intermediate
student_64535@edu.com,Python,File Handling,4,5,80.0,60,2024-02-23 02:00:00,advanced
student_64535@edu.com,Python,Lists,4,4,100.0,60,2024-02-29 03:00:00,advanced
student_64550@edu.com,C,Arrays,3,3,100.0,60,2024-07-25 10:00:00,advanced
student_64550@edu.com,C,Pointers,4,4,100.0,60,2024-07-22 12:00:00,advanced
student_64550@edu.com,Python,Dictionaries,4,4,100.0,60,2024-07-25 10:00:00,advanced
student_64634@edu.com,C,Arrays,5,8,62.5,75,2024-12-23 08:00:00,intermediate
student_64634@edu.com,C,Functions,1,6,16.7,74,2024-01-15 22:00:00,beginner
student_64634@edu.com,C,Loops,6,9,66.7,60,2025-01-29 17:00:00,intermediate
student_64634@edu.com,C,Pointers,3,6,50.0,60,2025-02-03 12:00:00,intermediate
student_64634@edu.com,Python,Dictionaries,1,3,33.3,115,2024-07-18 05:00:00,beginner
student_64634@edu.com,Python,Lists,3,3,100.0,108,2024-08-26 01:00:00,advanced
student_64634@edu.com,Python,File Handling,0,5,0.0,72,2024-10-21 11:00:00,beginner
student_64634@edu.com,C,Arrays,3,4,75.0,60,2024-03-22 12:00:00,advanced
student_64634@edu.com,C,Functions,4,5,80.0,156,2024-02-23 01:00:00,advanced
student_64634@edu.com,C,Loops,4,5,80.0,60,2024-03-10 11:00:00,advanced
student_64634@edu.com,C,Pointers,5,6,83.3,60,2024-02-28 17:00:00,advanced
student_64634@edu.com,Python,File Handling,2,3,66.7,60,2024-08-30 05:00:00,intermediate
student_64634@edu.com,Data Structures,Queues,2,3,66.7,60,2024-05-21 18:00:00,intermediate
student_64634@edu.com,Data Structures,Stacks,3,3,100.0,60,2024-05-24 09:00:00,advanced
student_64634@edu.com,Python,Dictionaries,2,4,50.0,60,2024-06-29 01:00:00,intermediate
student_64634@edu.com,Python,File Handling,4,7,57.1,60,2024-06-30 03:00:00,intermediate
student_64634@edu.com,Python,Lists,2,4,50.0,60,2024-06-01 19:00:00,intermediate
student_64634@edu.com,Python,Dictionaries,1,3,33.3,60,2025-01-05 19:00:00,beginner
student_64634@edu.com,Python,File Handling,2,3,66.7,60,2025-01-04 09:00:00,intermediate
student_64634@edu.com,Python,Lists,3,4,75.0,60,2025-01-09 15:00:00,advanced
student_70190@edu.com,C,Arrays,2,4,50.0,60,2024-05-21 03:00:00,intermediate
student_70190@edu.com,Python,Dictionaries,3,3,100.0,60,2024-05-16 16:00:00,advanced
student_70190@edu.com,Python,Lists,1,3,33.3,60,2024-05-17 10:00:00,beginner
student_70363@edu.com,Python,File Handling,2,3,66.7,60,2024-01-09 12:00:00,intermediate
student_70363@edu.com,Data Structures,Linked List,3,5,60.0,60,2024-08-13 03:00:00,intermediate
student_70363@edu.com,Python,Dictionaries,5,10,50.0,60,2024-03-07 08:00:00,intermediate
student_70363@edu.com,Python,File Handling,5,6,83.3,60,2024-03-07 20:00:00,advanced
student_70363@edu.com,Python,Lists,3,5,60.0,60,2024-03-16 15:00:00,intermediate
student_70363@edu.com,Python,Dictionaries,2,4,50.0,60,2024-02-07 03:00:00,intermediate
student_70363@edu.com,Python,Lists,3,9,33.3,60,2024-02-14 07:00:00,beginner
student_70363@edu.com,Python,Dictionaries,3,3,100.0,60,2024-10-06 16:00:00,advanced
student_70363@edu.com,Python,File Handling,4,8,50.0,66,2024-11-03 20:00:00,intermediate
student_70363@edu.com,Python,File Handling,2,3,66.7,71,2024-07-17 08:00:00,intermediate
student_70363@edu.com,Python,Lists,4,5,80.0,85,2024-10-07 23:00:00,advanced
student_70363@edu.com,Python,Dictionaries,4,5,80.0,60,2024-01-16 04:00:00,advanced
student_70363@edu.com,Python,Lists,2,3,66.7,60,2024-01-08 15:00:00,intermediate
student_70363@edu.com,Python,Dictionaries,2,9,22.2,74,2024-10-13 01:00:00,beginner
student_70363@edu.com,Python,Lists,6,8,75.0,112,2024-10-30 05:00:00,advanced
student_70363@edu.com,Python,File Handling,2,7,28.6,60,2024-06-29 05:00:00,beginner
student_70363@edu.com,Python,Lists,4,6,66.7,60,2024-07-10 09:00:00,intermediate
student_70363@edu.com,Python,File Handling,2,4,50.0,60,2024-10-21 02:00:00,intermediate
student_70363@edu.com,Python,Lists,3,4,75.0,60,2024-10-06 16:00:00,advanced
student_70363@edu.com,Python,Dictionaries,4,4,100.0,60,2024-10-05 15:00:00,advanced
student_70363@edu.com,Python,Lists,3,5,60.0,60,2025-02-03 23:00:00,intermediate
student_70363@edu.com,Python,File Handling,5,7,71.4,97,2024-10-13 01:00:00,intermediate
student_70363@edu.com,Python,Lists,3,9,33.3,94,2024-10-30 05:00:00,beginner
student_70363@edu.com,Python,Dictionaries,2,4,50.0,60,2024-12-21 17:00:00,intermediate
student_70363@edu.com,Python,File Handling,2,5,40.0,60,2024-12-25 20:00:00,beginner
student_70363@edu.com,Python,Lists,1,4,25.0,60,2024-12-31 05:00:00,beginner
student_70363@edu.com,Python,Dictionaries,2,6,33.3,60,2024-11-03 20:00:00,beginner
student_70363@edu.com,Python,Lists,3,4,75.0,60,2025-02-15 03:00:00,advanced
student_70363@edu.com,Python,Lists,5,7,71.4,60,2024-03-09 04:00:00,intermediate
student_70363@edu.com,Data Structures,Linked List,0,4,0.0,60,2024-06-03 05:00:00,beginner
student_70363@edu.com,Data Structures,Queues,2,6,33.3,60,2024-06-01 14:00:00,beginner
student_70363@edu.com,Data Structures,Trees,3,6,50.0,60,2024-06-09 17:00:00,intermediate
student_70363@edu.com,Python,File Handling,1,3,33.3,60,2024-11-15 12:00:00,beginner
student_70676@edu.com,Python,File Handling,2,3,66.7,60,2024-08-06 23:00:00,intermediate
student_70676@edu.com,Python,Dictionaries,2,3,66.7,60,2024-04-25 23:00:00,intermediate
student_70676@edu.com,Python,File Handling,2,4,50.0,60,2024-06-29 07:00:00,intermediate
student_70676@edu.com,Python,Dictionaries,4,4,100.0,60,2024-04-13 20:00:00,advanced
student_70676@edu.com,Python,File Handling,5,5,100.0,60,2024-04-14 11:00:00,advanced
student_70676@edu.com,Python,Lists,3,4,75.0,60,2024-04-14 18:00:00,advanced
student_70677@edu.com,C,Functions,2,3,66.7,60,2024-01-26 02:00:00,intermediate
student_70677@edu.com,Python,Dictionaries,4,4,100.0,60,2025-02-01 05:00:00,advanced
student_70677@edu.com,Python,File Handling,7,7,100.0,60,2024-02-02 11:00:00,advanced
student_70677@edu.com,Python,Lists,6,7,85.7,60,2024-01-26 20:00:00,advanced
student_70677@edu.com,Python,Dictionaries,1,3,33.3,60,2024-01-30 14:00:00,beginner
student_70677@edu.com,Python,File Handling,4,4,100.0,105,2024-01-30 02:00:00,advanced
student_70677@edu.com,Python,Lists,4,4,100.0,60,2024-11-23 14:00:00,advanced
student_70677@edu.com,Python,Dictionaries,4,8,50.0,60,2024-01-05 16:00:00,intermediate
student_70677@edu.com,Python,Lists,1,3,33.3,60,2024-11-17 22:00:00,beginner
student_70677@edu.com,Python,Dictionaries,4,4,100.0,106,2024-02-06 11:00:00,advanced
student_70677@edu.com,Python,Lists,3,3,100.0,60,2024-02-06 18:00:00,advanced
student_70677@edu.com,Python,Dictionaries,5,6,83.3,60,2025-02-09 15:00:00,advanced
student_70677@edu.com,Python,File Handling,3,4,75.0,199,2024-03-30 12:00:00,advanced
student_70677@edu.com,Python,Lists,3,3,100.0,150,2024-03-19 02:00:00,advanced
student_70677@edu.com,Python,File Handling,2,3,66.7,170,2024-06-30 13:00:00,intermediate
student_70677@edu.com,Python,Dictionaries,3,3,100.0,60,2024-05-10 19:00:00,advanced
student_70677@edu.com,Python,Lists,3,3,100.0,60,2024-08-06 06:00:00,advanced
student_70677@edu.com,C,Pointers,5,8,62.5,146,2024-12-15 16:00:00,intermediate
student_70677@edu.com,Python,Dictionaries,3,5,60.0,60,2024-07-19 20:00:00,intermediate
student_70677@edu.com,Python,Dictionaries,5,6,83.3,60,2025-02-08 07:00:00,advanced
student_70677@edu.com,Python,File Handling,4,6,66.7,62,2025-02-07 16:00:00,intermediate
student_70677@edu.com,Python,Lists,4,5,80.0,77,2025-02-08 00:00:00,advanced
student_70677@edu.com,Python,Lists,3,3,100.0,182,2024-02-03 05:00:00,advanced
student_70677@edu.com,Python,Dictionaries,6,7,85.7,60,2024-02-09 09:00:00,advanced
student_70677@edu.com,Python,File Handling,3,4,75.0,76,2024-08-04 17:00:00,advanced
student_70677@edu.com,Python,Lists,4,5,80.0,60,2024-12-01 08:00:00,advanced
student_70677@edu.com,Python,Lists,2,3,66.7,60,2025-02-06 06:00:00,intermediate
student_70677@edu.com,Python,Dictionaries,2,4,50.0,322,2024-08-16 22:00:00,intermediate
student_70677@edu.com,Python,File Handling,3,4,75.0,60,2024-08-17 08:00:00,advanced
student_70677@edu.com,Python,Lists,2,3,66.7,60,2025-01-31 11:00:00,intermediate
student_70677@edu.com,Python,Dictionaries,4,5,80.0,60,2025-02-03 22:00:00,advanced
student_70677@edu.com,Python,Lists,3,3,100.0,60,2025-02-03 15:00:00,advanced
student_70677@edu.com,Python,File Handling,2,3,66.7,60,2024-12-25 03:00:00,intermediate
student_70677@edu.com,Python,Lists,3,3,100.0,60,2025-01-03 09:00:00,advanced
student_70677@edu.com,Python,File Handling,3,5,60.0,289,2024-07-03 23:00:00,intermediate
student_70677@edu.com,Python,Lists,6,6,100.0,60,2024-07-03 15:00:00,advanced
student_70677@edu.com,Python,Dictionaries,1,5,20.0,174,2024-07-13 13:00:00,beginner
student_70677@edu.com,Python,File Handling,5,5,100.0,60,2025-02-07 04:00:00,advanced
student_70677@edu.com,Python,Lists,2,3,66.7,60,2025-02-09 22:00:00,intermediate
student_70677@edu.com,Python,File Handling,3,3,100.0,81,2024-07-30 05:00:00,advanced
student_70677@edu.com,Python,Lists,2,3,66.7,184,2024-08-08 08:00:00,intermediate
student_70677@edu.com,Python,Dictionaries,7,8,87.5,87,2024-04-13 20:00:00,advanced
student_70677@edu.com,Python,File Handling,9,10,90.0,108,2024-03-19 02:00:00,advanced
student_70677@edu.com,Python,Lists,5,5,100.0,84,2024-03-30 12:00:00,advanced
student_70677@edu.com,Data Structures,Linked List,6,8,75.0,60,2024-07-31 04:00:00,advanced
student_70677@edu.com,Data Structures,Queues,7,7,100.0,60,2024-08-01 11:00:00,advanced
student_70677@edu.com,Data Structures,Stacks,8,9,88.9,60,2024-07-29 15:00:00,advanced
student_70679@edu.com,Python,Lists,3,3,100.0,60,2024-08-20 12:00:00,advanced
student_70679@edu.com,C,Arrays,0,3,0.0,60,2024-02-05 08:00:00,beginner
student_70679@edu.com,C,Functions,2,5,40.0,60,2024-02-17 02:00:00,beginner
student_70679@edu.com,Python,Lists,1,3,33.3,97,2024-05-27 04:00:00,beginner
student_70679@edu.com,Python,Dictionaries,3,3,100.0,60,2024-08-29 02:00:00,advanced
student_70679@edu.com,Python,File Handling,3,3,100.0,60,2024-08-31 00:00:00,advanced
student_70679@edu.com,Python,Dictionaries,2,3,66.7,60,2024-07-04 23:00:00,intermediate
student_70679@edu.com,Python,File Handling,3,3,100.0,60,2024-07-06 07:00:00,advanced
student_70679@edu.com,Python,Lists,2,3,66.7,60,2024-06-11 14:00:00,intermediate
student_70679@edu.com,Python,Dictionaries,3,3,100.0,60,2024-07-17 15:00:00,advanced
student_70679@edu.com,Python,File Handling,2,4,50.0,60,2024-07-19 02:00:00,intermediate
student_70679@edu.com,Python,Dictionaries,1,3,33.3,155,2024-05-10 10:00:00,beginner
student_70679@edu.com,C,Loops,5,5,100.0,60,2024-06-14 18:00:00,advanced
student_70679@edu.com,Python,File Handling,4,4,100.0,60,2024-07-28 21:00:00,advanced
student_70679@edu.com,Python,Lists,3,3,100.0,60,2024-08-24 10:00:00,advanced
student_70679@edu.com,Python,Dictionaries,0,3,0.0,118,2024-08-12 09:00:00,beginner
student_70679@edu.com,Python,Dictionaries,4,5,80.0,305,2024-06-09 01:00:00,advanced
student_70679@edu.com,Python,File Handling,2,3,66.7,293,2024-07-04 15:00:00,intermediate
student_70679@edu.com,Python,Lists,3,4,75.0,127,2024-05-10 10:00:00,advanced
student_70682@edu.com,C,Functions,3,3,100.0,60,2024-08-21 09:00:00,advanced
student_70682@edu.com,C,Loops,1,3,33.3,60,2024-07-15 18:00:00,beginner
student_70682@edu.com,Python,Dictionaries,6,6,100.0,60,2024-08-30 11:00:00,advanced
student_70682@edu.com,Python,File Handling,6,7,85.7,60,2025-02-10 05:00:00,advanced
student_70682@edu.com,Python,Lists,3,3,100.0,134,2024-01-18 15:00:00,advanced
student_70682@edu.com,Python,Dictionaries,5,6,83.3,60,2024-08-26 14:00:00,advanced
student_70682@edu.com,Python,Dictionaries,2,3,66.7,60,2024-08-11 13:00:00,intermediate
student_70682@edu.com,Python,Dictionaries,2,4,50.0,60,2024-09-09 05:00:00,intermediate
student_70682@edu.com,Python,File Handling,3,4,75.0,60,2024-09-11 19:00:00,advanced
student_70682@edu.com,Python,Lists,9,10,90.0,60,2024-09-09 16:00:00,advanced
student_70682@edu.com,Python,Dictionaries,2,3,66.7,60,2024-03-17 03:00:00,intermediate
student_70682@edu.com,Python,File Handling,2,3,66.7,60,2024-03-15 15:00:00,intermediate
student_70682@edu.com,Python,File Handling,2,3,66.7,60,2024-05-01 00:00:00,intermediate
student_70682@edu.com,C,Functions,3,3,100.0,72,2024-04-04 01:00:00,advanced
